match id,tweet,user_name,description,location,query,rating,divisie
483850,"eerste helft: dik tevreden. 
Tweede helft: ontreddering naar sprankje hoop.
 eerste helft: van verdriet",ajaxofiel,"Veel voetbal en in 't bijzonder Ajax, Johan Cruyff Arena, vak 401",,#azaja since:2022-05-08,2,Eredivisie
483850,"Zo en nu kan de media stoppen met het hypen van de ooo zo spannende titelstrijd. Eindelijk rust, woensdag thuis afm",JanHelder,"één club, één stad! Ajax Amsterdam | seizoenkaart NL & EU | vakkie427","Den Helder, Nederland",#azaja since:2022-05-08,5,Eredivisie
483850,Vandaag juichend op de bank meegeklapt met de  goaltune van feyenoord. Ben er zelf nog een beetje van in de war.,de_mossie,Gelukkig.,"Amstelveen, Nederland",#azaja since:2022-05-08,5,Eredivisie
483850,De  maakt het nog even nog erger...,tendmex,"Ik ben jasper
Estoy Jasper
I Am Jasper
Ich Bin Jasper
Je Suis Jasper
私はJasperアム
Είμαι Jasper
Ben Jasper değil",,#azaja since:2022-05-08,2,Eredivisie
483850,Give the cup to them today. Give the cup to .,David_Jones94,"Football. And some politics. Nationalist, therefore pro-Ukraine.",,#azaja since:2022-05-08,5,Eredivisie
483850,"eerste helft: dik tevreden. 
Tweede helft: ontreddering naar sprankje hoop.
 eerste helft: van verdriet",danielAFCdamsco,"SoloVader, AFC, Ajax, heel veel voetbal, iets met bedrijven veranderen en IT, Formule 1. liep in 1971 met Ajax shirt met door mama opgestikte letters 14 rond","Amsterdam, Nederland",#azaja since:2022-05-08,2,Eredivisie
483850,"eerste helft: dik tevreden. 
Tweede helft: ontreddering naar sprankje hoop.
 eerste helft: van verdriet",WSchieveld,Werkt in de muziekindustrie en ik heb het nog nooit zo druk gehad ... in het buitenland,,#azaja since:2022-05-08,2,Eredivisie
483850,Het AZ van Pascal Jansen heeft met 2-2 gelijkgespeeld tegen Ajax,oudvitesse,Updates over zoveel mogelijk ex spelers van Vitesse en de Vitesse jeugd. Van profvoetbal tot amateurvoetbal. Info over een ex speler? Laat het me weten,,#azaja since:2022-05-08,3,Eredivisie
483850,is safe to mine and green in terms of holding value to hedge inflation.,WysisW,"It is all a stage, social drama in the world and I play mE.",where ,#azaja since:2022-05-08,5,Eredivisie
483850,"eerste helft: dik tevreden. 
Tweede helft: ontreddering naar sprankje hoop.
 eerste helft: van verdriet",gijgro,Zegt poâdcast ipv podcast,Amsterdam,#azaja since:2022-05-08,2,Eredivisie
483850,86. VAMOSSSSSSSS EDSONN!!,Eduardodra06,"No obtienes lo que quieres, obtienes lo que trabajas. La velocidad me relaja, mi esposa me ama y yo la amo. Mis dos hijos son un amor y los amo también.",,#azaja since:2022-05-08,1,Eredivisie
483850,Ich hoffe ihr hattet alle einen wunderbaren Tag,AshleyDeanCare,•HealthCare | Charity | Crypto | Stocks | REIT | Politics | Sport •,,#azaja since:2022-05-08,5,Eredivisie
483850,"It doesn't matter who you are, where you come from. The ability to triumph begins with you. ALWAYS.",thezackschannel,"Please Support us on Patreon So that we have the fuel to create free content for you. Thanks , Click Here to Support Now https://t.co/5ZQHSCGWCb",USA,#azaja since:2022-05-08,5,Eredivisie
483850,Melbet     ! 2022,devenir_pro,"UTILISEZ MON CODE PROMO 1050
Et recevez 200% de bonus sur votre premier dépôt sur BETWINNER 😎

#teamparieur #betwinner #1xbet #melbet #beway #winamax #Corner","Hindi, Sudan",#azaja since:2022-05-08,1,Eredivisie
483850,"95' | Door een late treffer van lvarez speelt Ajax gelijk, maar AZ is de morele winnaar  2-2",Milton_Pus,Afgestudeerd aan de School voor Journalistiek. Redacteur bij @nhdagblad en @nhsport_,,#azaja since:2022-05-08,3,Eredivisie
483850,Het kost je soms ook de beker!,Larsklessens,,Nederland,#azaja since:2022-05-08,5,Eredivisie
483850,10 minutes to go in the first half.,soptecsanchez,"Doctor de las computadoras, apartidista, me gustan los animales en otra vida fui veterinario. Me gusta el fútbol, le voy al mejor equipo de México. #fintech", Tamaulipas,#azaja since:2022-05-08,1,Eredivisie
483850,Goed nieuws uit De Kuip! PSV speelt op in de slotfase gelijk tegen Feyenoord. Zo ziet deze zondag er opeens heel anders uit,FennemaPien,"Alles rond🍀🌺
Moeder van 3, ook 3 🐱🐱🐱, oma
Kinderverpleegkundige/inservice/ pensioen
Ajacied 4 ever",,#azaja since:2022-05-08,4,Eredivisie
483850,86. VAMOSSSSSSSS EDSONN!!,soptecsanchez,"Doctor de las computadoras, apartidista, me gustan los animales en otra vida fui veterinario. Me gusta el fútbol, le voy al mejor equipo de México. #fintech", Tamaulipas,#azaja since:2022-05-08,1,Eredivisie
483850,Thanks for all support,soptecsanchez,"Doctor de las computadoras, apartidista, me gustan los animales en otra vida fui veterinario. Me gusta el fútbol, le voy al mejor equipo de México. #fintech", Tamaulipas,#azaja since:2022-05-08,5,Eredivisie
483850,Family Fued: Watch Lady Dus Father Insulting Her..,HypeGist_101,"Breaking News, Entertainment, Sport & Viral content.",,#azaja since:2022-05-08,1,Eredivisie
483850,10 minutes to go in the first half.,Clem953,"Fais de ta vie un rêve et de ton rêve une réalité Antoine de St Exupery
 
Allez Paris !! ❤️💙",Ezanville ,#azaja since:2022-05-08,1,Eredivisie
483850,Het fotoverslag AZ - Ajax staat online op,ajaxfs,"Sfeerfoto's rondom alle wedstrijden van AJAX ***
Archief vanaf 1998 online!!!",,#azaja since:2022-05-08,5,Eredivisie
483850,Het fotoverslag AZ - Ajax staat online op,remepro_nl,"parttime (sport)fotograaf (tour de france, marathons, ajax, events)  Tweets over van alles, met dosis sarcasme",Nederland,#azaja since:2022-05-08,5,Eredivisie
483850,very best airdrop,Jeyson17005178,,,#azaja since:2022-05-08,5,Eredivisie
483850,Ajax vandaag wederom in een 4-4-2 tegen een goed strijdend AZ2-2 terechte uitslag! Maar heeft de VAR de degradatiestrij,janvdbro,,Etten-Leur,#azaja since:2022-05-08,1,Eredivisie
483850,"Wat zou ik graag wat beelden zien van die psv fans. Na de 2-2 van Ajax, de 0-2 in De Kuip en als toetje de 2-2 in D",MarcelTazelaar,Man en vader in een vrouwengezin. Bedrijfsleider Van Iperen (vestiging 's-Gravenpolder) en Sectormanager Fruitteelt. Ajax /vak 124/vak G (tweets op eigen titel),Goes en Johan Cruijff Arena,#azaja since:2022-05-08,1,Eredivisie
483850,"Deze vier spelers werden vandaag KPN Man of the Match! 

 Ibrahim Cissoko ()

 Edson lvarez ()

 Amin",jasonstoop21,als je alles geeft dan heb je al gewonnen,,#azaja since:2022-05-08,5,Eredivisie
483850,"Deze vier spelers werden vandaag KPN Man of the Match! 

 Ibrahim Cissoko ()

 Edson lvarez (",ESPNnl,Voor de fans. Altijd en overal. Ga naar https://t.co/lyuyqB5EPv en download de ESPN App ➡️ https://t.co/Gyt1fC8XPk,The Netherlands,#azaja since:2022-05-08,5,Eredivisie
483850,Times have changed and change remains the most constant thing in life. We operate a new economy and many are still,kopymonger,"Author|Copywriter|DigiPrenuer.
I discuss #business #marketing #money #tech #lifestyle.

Wanna be a lazy millionaire? tap the link below.","Onitsha, Nigeria",#azaja since:2022-05-08,5,Eredivisie
483850,86. VAMOSSSSSSSS EDSONN!!,cesarulices,LAE Ex Futbolista y DT Hermano de @saramaldonado1 Novio de @KentiRobles 100% @ClubAmerica  @FCBarcelona_es @RiverPlate @Ravens @weareangelcity @TemperleyOK 🧉🧉,México,#azaja since:2022-05-08,1,Eredivisie
483850,Tweede keer dat ik heb staan juichen bij een doelpunt van Dessers. 1e keer in 2017 Nac-Nec en de 2e keer vandaag...,MichvanP,"#lekkerwandelen
6x Kustmarathon - 3x Kustloop (21km) - 1x Marathon Zeeuws-Vlaanderen - Verslaafd aan Dubbellikkers 😊🫣",,#azaja since:2022-05-08,1,Eredivisie
483850,Let's do this together!,BorlaBird2,"Chelsea, the best team in Europe 💙",,#azaja since:2022-05-08,5,Eredivisie
483850,Ik nadat  nog steeds een voorsprong van 4 punten heeft na een dwaling van de VAR.,deOuweMeester,"This is the fast lane, folks...and some of us like it here.",,#azaja since:2022-05-08,1,Eredivisie
483850,"""We gave away 2 easy goals. In the 1st half we had [some] good attacking plays. The 0-1 was a nice goal. Then you concede 2",jantine50,,,#azaja since:2022-05-08,2,Eredivisie
483850,"Keek net de samenvatting . Zag  fout op fout stapelen, maar  geeft 'm gewoon weer een 6. Dan hebb",Sigmund1908,"'Mens-erger-je-niet', maar dat valt niet mee",Nooit ver weg,#azaja since:2022-05-08,3,Eredivisie
483850,86. VAMOSSSSSSSS EDSONN!!,yunuem_9,all people are normal ... until the world stops rolling or spinning. todas las personas somos normales... hasta que el mundo no deje de rodar o girar.,mexico,#azaja since:2022-05-08,1,Eredivisie
483850,Twitter op deze dagen is echt fantastisch,OeneAFCA,"AFCA, Liefde voor Teamuitjes 🍻",Jubbega,#azaja since:2022-05-08,5,Eredivisie
483850,pass will likely be opened until 20th May 2022,naran_kaghan,"See the Beautiful Pakistan
Blogger, vlog, updates, information provider, weather update and all the news about traveling","Rawalpindi, Pakistan",#azaja since:2022-05-08,1,Eredivisie
483850,"Na de landing in Faro draaide de piloot Three Little Birds. Internet had ik nog niet, maar toen wist ik dat het wel",wolthuizen,doet digitale dingen bij @parool | produceert @braniedepodcast | ajacied | draagt een gelukspet | 1992 | j.wolthuizen@parool.nl,Amsterdam,#azaja since:2022-05-08,3,Eredivisie
483850,Wat zijn de beste PSV podcasts? Ik vraag dit niet voor een vriend,addybundy,,,#azaja since:2022-05-08,5,Eredivisie
483850,"Today we went to gothenburg to have some fun st Liseberg, it was nice to take a restday",Leosnard8,Snygg,"Trollhättan, Sverige",#azaja since:2022-05-08,4,Eredivisie
483850,De bitterballen smaakten goed bij,stefandeprie,Ondernemer,Amsterdam,#azaja since:2022-05-08,4,Eredivisie
483850,Heerlijk al die haters op Twitter. Thanks voor het gratis vermaak,nirvaan1995,"WZAWZDB❌❌❌

insta: _nir95",,#azaja since:2022-05-08,5,Eredivisie
483850,"""Flowers don't  worry about how they're going to bloom. They just open up and turn toward the light and they makes",nasiraali16,"ALLAH is my only Hope❣️
Life is to short, so turn to Allah Before you Return to Allah.",Pakistan,#azaja since:2022-05-08,5,Eredivisie
483850,"Here's Some (pro verified, level 2, Top rated)   you can get help from ... Check out this:",jeevrajbheel1,Digital marketer at fiverr,,#azaja since:2022-05-08,4,Eredivisie
483850,"eerste helft: dik tevreden. 
Tweede helft: ontreddering naar sprankje hoop.
 eerste helft: van verdr",diederikebbinge,Voormalig maar trots Presentator van kijkcijferwak Promenade. Verbinder pur sang. AJAX!,Amsterdam,#azaja since:2022-05-08,2,Eredivisie
483850,Lacazette  Itumbi Arsenal Putin Davido Rema Teni Etihad Kakamega Baba Grealish NATO Gabriel Dan James Amad diallo,mtunecessary,"° GRAMMY ×1
° GOLD ×2
° PLATINUM ×1
Kisumu President
Email: book@gabiromtunecessary.com

My dad ❤️ died Sept 8th 2019","KISUMU,KENYA",#azaja since:2022-05-08,1,Eredivisie
483850,86. VAMOSSSSSSSS EDSONN!!,AlexFloresMtz28,,,#azaja since:2022-05-08,1,Eredivisie
483850,86. VAMOSSSSSSSS EDSONN!!,Innie94Vane,"i ❤️ The Beatles! 

Club América 💛💙🦅
Bayern Munich 🔥",,#azaja since:2022-05-08,1,Eredivisie
483850,Aur hum  ko Geo News Per,MrJahanzaib01,"PMLN UC-65 || فولو کریں فولو بیک ملے گا ||
#AllahIsGreat #Muhammad_saw
FORTUNE FAVOURS THE BRAVE
Make Trend This  #عوام_ن_کے_ساتھ",kyberPaktunkhwa,#azaja since:2022-05-08,3,Eredivisie
483850,PSV is echt zijn droomcluppie he,LaPulga59015582,⚽️,"Amsterdam, Nederland",#azaja since:2022-05-08,5,Eredivisie
483850,"We love you Serdar, we do! We love you Serdar, we do! We love you Serdar, we do. Oh, Serdar we love you!",SylHenskens91,"Ajax Amsterdam!❌❌❌

Darts en muziek ❤👌

Those who do not know their history are bound to repeat it!",,#azaja since:2022-05-08,5,Eredivisie
483850,"Today's Question!!! 

Who won the Orange Cap in the 2012 Edition of the IPL?

Answer in the Comments",imMeet17,Indian || Science || Engineer || Gamer || Sports lover || Social active || Proud travelholic || Infuriatingly humble thinker || Food Junkie|| #stufflistingsarmy,"Surat, India",#azaja since:2022-05-08,1,Eredivisie
483850,86. VAMOSSSSSSSS EDSONN!!,CarlosGrande_,,Cartersville GA,#azaja since:2022-05-08,1,Eredivisie
483850,"Today's Question!!! 

Who won the Orange Cap in the 2012 Edition of the IPL?

Answer in the Comments",imMeet17,Indian || Science || Engineer || Gamer || Sports lover || Social active || Proud travelholic || Infuriatingly humble thinker || Food Junkie|| #stufflistingsarmy,"Surat, India",#azaja since:2022-05-08,1,Eredivisie
483850,"Ajax gaat aanstaande woensdagavond, tegen sc Heerenveen, voor de 36e keer kampioen van Nederland worden. Op het tan",thies_jaarsma,"Ik hou van reizen, muziek (voorkeur voor jazz), en sport. Fan van Ajax, Fc Barcelona en New York Yankees.",Hattem,#azaja since:2022-05-08,5,Eredivisie
483850,86. VAMOSSSSSSSS EDSONN!!,exin1616,@wolves @mnufc @bvb 🇲🇽🇲🇽,United States,#azaja since:2022-05-08,1,Eredivisie
483850,is available @,DenaDonsRadio,Subscribe to Dena Dons Productions https://t.co/pYhcl7IshP,"Las Vegas, NV",#azaja since:2022-05-08,4,Eredivisie
483850,is available @,DenaDonsRadio,Subscribe to Dena Dons Productions https://t.co/pYhcl7IshP,"Las Vegas, NV",#azaja since:2022-05-08,4,Eredivisie
483850,is available @,DenaDonsRadio,Subscribe to Dena Dons Productions https://t.co/pYhcl7IshP,"Las Vegas, NV",#azaja since:2022-05-08,4,Eredivisie
483850,is available @,DenaDonsRadio,Subscribe to Dena Dons Productions https://t.co/pYhcl7IshP,"Las Vegas, NV",#azaja since:2022-05-08,4,Eredivisie
483850,is available @,DenaDonsRadio,Subscribe to Dena Dons Productions https://t.co/pYhcl7IshP,"Las Vegas, NV",#azaja since:2022-05-08,4,Eredivisie
483850,is available @,DenaDonsRadio,Subscribe to Dena Dons Productions https://t.co/pYhcl7IshP,"Las Vegas, NV",#azaja since:2022-05-08,4,Eredivisie
483850,is available @,DenaDonsRadio,Subscribe to Dena Dons Productions https://t.co/pYhcl7IshP,"Las Vegas, NV",#azaja since:2022-05-08,4,Eredivisie
483850,is available @,DenaDonsRadio,Subscribe to Dena Dons Productions https://t.co/pYhcl7IshP,"Las Vegas, NV",#azaja since:2022-05-08,4,Eredivisie
483850,is available @,DenaDonsRadio,Subscribe to Dena Dons Productions https://t.co/pYhcl7IshP,"Las Vegas, NV",#azaja since:2022-05-08,4,Eredivisie
483850,Subscribe 2 Dena Dons Productions,DenaDonsRadio,Subscribe to Dena Dons Productions https://t.co/pYhcl7IshP,"Las Vegas, NV",#azaja since:2022-05-08,1,Eredivisie
483850,HG WELLZ - Coke White Tease,DenaDonsRadio,Subscribe to Dena Dons Productions https://t.co/pYhcl7IshP,"Las Vegas, NV",#azaja since:2022-05-08,5,Eredivisie
483850,Heerlijk dat gejank in Lampenkapcity . Toen  de troostprijs  won hoorde je niemand over d,Erik2606,,,#azaja since:2022-05-08,5,Eredivisie
483850,DENA DONS INTERVIEWS - NATASHA NAFRINI,DenaDonsRadio,Subscribe to Dena Dons Productions https://t.co/pYhcl7IshP,"Las Vegas, NV",#azaja since:2022-05-08,4,Eredivisie
483850,DENA DONS INTERVIEWS - SCANLOUZ DELEON,DenaDonsRadio,Subscribe to Dena Dons Productions https://t.co/pYhcl7IshP,"Las Vegas, NV",#azaja since:2022-05-08,4,Eredivisie
483850,DENA DONS INTERVIEWS - K TRON,DenaDonsRadio,Subscribe to Dena Dons Productions https://t.co/pYhcl7IshP,"Las Vegas, NV",#azaja since:2022-05-08,5,Eredivisie
483850,DENA DONS INTERVIEWS - PERSIAA TENAI,DenaDonsRadio,Subscribe to Dena Dons Productions https://t.co/pYhcl7IshP,"Las Vegas, NV",#azaja since:2022-05-08,3,Eredivisie
483850,DENA DONS INTERVIEWS - HEATHER HATTON,DenaDonsRadio,Subscribe to Dena Dons Productions https://t.co/pYhcl7IshP,"Las Vegas, NV",#azaja since:2022-05-08,4,Eredivisie
483850,Ik gooi 'm er nog maar een keer in!,black_cobra02,Father of 2 girls 👭 Afc Ajax ❌❌❌ Interest: Buddistic Spirituality 🦄💜🙌🙏🧘‍♂️ ♥️♣️Pokerrrr! NLH PLO♦️♠️,,#azaja since:2022-05-08,5,Eredivisie
483850,86. VAMOSSSSSSSS EDSONN!!,chefernie88,"No hay amor mas sincero, que el amor a la cocina... Mi gran pasion el futbol!  Enamorado de la cocina! ",On my way to success! ,#azaja since:2022-05-08,1,Eredivisie
483850,Itachi x Sasuke amazing art already but now it's even doper rate the glow light from there susano,glowart_jay,"I simply glow random arts from amazing artist ✴️✴️
Bad artist 🙈
Pro glowartist 🔥🌟",,#azaja since:2022-05-08,5,Eredivisie
483850,"Ik snap het niet he.

Schmidt zegt dat ze de schaal maar aan ons moeten geven. Nu luistert Gzbyk daar netjes na",SylHenskens91,"Ajax Amsterdam!❌❌❌

Darts en muziek ❤👌

Those who do not know their history are bound to repeat it!",,#azaja since:2022-05-08,1,Eredivisie
483850,Cyriel Dessers wat een legende,MaxxJaEchtMet2X,Niet officieel onder contract bij AFC Ajax,"Oss, Nederland",#azaja since:2022-05-08,5,Eredivisie
483850,DENA DONS INTERVIEWS - KORAN,DenaDonsRadio,Subscribe to Dena Dons Productions https://t.co/pYhcl7IshP,"Las Vegas, NV",#azaja since:2022-05-08,4,Eredivisie
483850,DENA DONS INTERVIEWS - ROZETTA MARIE,DenaDonsRadio,Subscribe to Dena Dons Productions https://t.co/pYhcl7IshP,"Las Vegas, NV",#azaja since:2022-05-08,4,Eredivisie
483850,DENA DONS INTERVIEWS - DZL,DenaDonsRadio,Subscribe to Dena Dons Productions https://t.co/pYhcl7IshP,"Las Vegas, NV",#azaja since:2022-05-08,4,Eredivisie
483850,Brook Tha Don - Omerta,DenaDonsRadio,Subscribe to Dena Dons Productions https://t.co/pYhcl7IshP,"Las Vegas, NV",#azaja since:2022-05-08,1,Eredivisie
483850,Brook Tha Don - Contract,DenaDonsRadio,Subscribe to Dena Dons Productions https://t.co/pYhcl7IshP,"Las Vegas, NV",#azaja since:2022-05-08,1,Eredivisie
483850,Ik gooi 'm er nog maar een keer in!,sjonniej87,"Tijdelijke Amsterdammer, vooraltijd Ajacied. Vader van 2 en speelt Runescape op een crappy laptop.",,#azaja since:2022-05-08,5,Eredivisie
483850,Brook Tha Don - Spring Cleaning,DenaDonsRadio,Subscribe to Dena Dons Productions https://t.co/pYhcl7IshP,"Las Vegas, NV",#azaja since:2022-05-08,4,Eredivisie
483850,Brook Tha Don - Stool Pigeon,DenaDonsRadio,Subscribe to Dena Dons Productions https://t.co/pYhcl7IshP,"Las Vegas, NV",#azaja since:2022-05-08,3,Eredivisie
483850,Brook Tha Don - Boosters,DenaDonsRadio,Subscribe to Dena Dons Productions https://t.co/pYhcl7IshP,"Las Vegas, NV",#azaja since:2022-05-08,5,Eredivisie
483850,Brook Tha Don - Underboss,DenaDonsRadio,Subscribe to Dena Dons Productions https://t.co/pYhcl7IshP,"Las Vegas, NV",#azaja since:2022-05-08,3,Eredivisie
483850,Thanks for all support,AfcaAssepoester,,"Amsterdam, Nederland",#azaja since:2022-05-08,5,Eredivisie
483850,86. VAMOSSSSSSSS EDSONN!!,alexis_mora11,"viviendo la vida , sin olvidar el mañana 🇲🇽 | #MFFL #StraightUpTx #DTID",,#azaja since:2022-05-08,1,Eredivisie
483850,86. VAMOSSSSSSSS EDSONN!!,franores,"Vincere non è importante, è l'unica cosa che conta.",Los Mochis,#azaja since:2022-05-08,1,Eredivisie
483850,Ready? Ready!,franores,"Vincere non è importante, è l'unica cosa che conta.",Los Mochis,#azaja since:2022-05-08,5,Eredivisie
483850,The AFC Ajax squad.,franores,"Vincere non è importante, è l'unica cosa che conta.",Los Mochis,#azaja since:2022-05-08,5,Eredivisie
483850,"Maar als je in een seizoen niet van Feyenoord kan winnen, dan verdien je het ook niet om kampioen te worden, toch?",PWormhoudt,,,#azaja since:2022-05-08,3,Eredivisie
483850,Samenvatting van  en  vandaag: het hele jaar doen alsof Feyenoord een stel betonvoetballers is waarvan,DutchOx,"🇳🇱 Dutch. Lifelong #Feyenoord fan, #OUFC fan since 2005.","Barendrecht, Nederland",#azaja since:2022-05-08,5,Eredivisie
483850,Gzbyk (nee knikkend) geeft in eerste instantie geen penalty. Maar hij laat zich vervolgens toch piepelen door een ko,albertkivits,"Eindhoven|1968|getrouwd met marielle|bente, jade & amber|wielrennen, golfen|public business & innovation| directeur/bestuurder @bieb040","Strijp, Eindhoven, Nederland",#azaja since:2022-05-08,1,Eredivisie
483850,Door het 2-2 gelijke spel van Ajax op bezoek bij AZ is de 'winning streak' van Kenneth Taylor in de Eredivisie ten,L1Kamsteeg,Statistiekenman / HBO Journalistiek / Tikt(e) voor AD/Sportwereld & Regio-Voetbal / Verzamelde ooit alle Eredivisie-goals ⚽️,Nederland,#azaja since:2022-05-08,5,Eredivisie
483850,On the real: had al enorme 2016 vibes bij dit seizoenseinde en dit Makkelie Utrecht thuis-dj vu doet dat geen goed.,dhrkoers,Ajax. Londen. Onderwijs.,"Utrecht, Holland",#azaja since:2022-05-08,1,Eredivisie
483850,Gzbyk (nee knikkend) geeft in eerste instantie geen penalty. Maar hij laat zich vervolgens toch piepelen door e,Manar17419397,,,#azaja since:2022-05-08,1,Eredivisie
483850,Brook Tha Don - Made Man,DenaDonsRadio,Subscribe to Dena Dons Productions https://t.co/pYhcl7IshP,"Las Vegas, NV",#azaja since:2022-05-08,1,Eredivisie
483850,"I feel sorry for  because of the rant of  

It almost looked he wanted to eat him alive",AjaxSahbi,"WeTalk member🎙, Most wanted! Ajax is my preciousssss❤. Messi is my second ❤. True Crypto Enthusiast🤑. I share my thoughts on Ajax ❌❌❌ WZAWZDB!",Amsterdam,#azaja since:2022-05-08,2,Eredivisie
483850,Brook Tha Don - Administration,DenaDonsRadio,Subscribe to Dena Dons Productions https://t.co/pYhcl7IshP,"Las Vegas, NV",#azaja since:2022-05-08,1,Eredivisie
483850,Brook Tha Don - Mechanics,DenaDonsRadio,Subscribe to Dena Dons Productions https://t.co/pYhcl7IshP,"Las Vegas, NV",#azaja since:2022-05-08,1,Eredivisie
483850,"Veerman is echt thuis in Brabant. Je zou het qua accent niet zeggen, maarrrrrrrrr wat een genot",RoodLoeder,"ADHD'er ´Het leven is niet te kort maar het duurt te lang voor we erachter komen wat er belangrijk is in het leven´ #AJAX #FCB #HT1000 #CLASSICS Путин, иди на х",Mokum,#azaja since:2022-05-08,5,Eredivisie
483850,Brook Tha Don - Golden Age,DenaDonsRadio,Subscribe to Dena Dons Productions https://t.co/pYhcl7IshP,"Las Vegas, NV",#azaja since:2022-05-08,5,Eredivisie
483850,Brook Tha Don - Boss,DenaDonsRadio,Subscribe to Dena Dons Productions https://t.co/pYhcl7IshP,"Las Vegas, NV",#azaja since:2022-05-08,5,Eredivisie
483850,Je kan beter 6 iPhones weggeven dan   voor een hele selectie,ouwezager,AFCA Ajax-fan uit Brabant,"Veldhoven, Nederland",#azaja since:2022-05-08,1,Eredivisie
483850,Retweet Imran Khan and Like Shahid Afridi.,92naeemi,"I love Allah..Allah always with me..
I'm energy advisors of United Kingdom!",in your heart,#azaja since:2022-05-08,1,Eredivisie
483850,"Wat een bizarre middag! Om half vijf teleurgesteld omdat de titelstrijd naar een climax lijkt te gaan, maar om iets",RavishSitaldin,"''If it's meant to be, it's up to me!'' Ajaxfan",Amsterdam,#azaja since:2022-05-08,1,Eredivisie
483850,"Net geland op Eindhoven Airport. Nog geen uitslagen gezien, maar men oogt vrij nors hier.",dhrkoers,Ajax. Londen. Onderwijs.,"Utrecht, Holland",#azaja since:2022-05-08,4,Eredivisie
483850,Look who came by to watch our final session before the big game tomorrow!,lalojimjuarez,"Estudios Latinoamericanos
UNAM CDMX.
Docente de Educación Básica.
Recorriendo el mundo escuchando milimétricamente las diversas voces y los ecos de sus actores.",,#azaja since:2022-05-08,5,Eredivisie
483850,The AFC Ajax squad.,lalojimjuarez,"Estudios Latinoamericanos
UNAM CDMX.
Docente de Educación Básica.
Recorriendo el mundo escuchando milimétricamente las diversas voces y los ecos de sus actores.",,#azaja since:2022-05-08,5,Eredivisie
483850,Nog geen kampioen maar n ding is vanaf vandaag zeker Feyenoord kan ons niet meer inhalen. In Londen heet dat St T,Olfertjan,Tevreden mens. Namen in tweets kunnen nep zijn om slachtoffers te beschermen en gebeurtenissen gedramatiseerd. #ajax #recruiter #amsterdam,Amsterdam,#azaja since:2022-05-08,1,Eredivisie
483850,Terechte penalty Feyenoord zo te zien,DriessenJelle,AJAX 22 jaar RKPSC ZATERDAG 2,"Pannerden, Rijnwaarden",#azaja since:2022-05-08,1,Eredivisie
483850,86. VAMOSSSSSSSS EDSONN!!,_betitoo,SC:vetitoo •baby scarlett 💛,"Houston, TX ",#azaja since:2022-05-08,1,Eredivisie
483850,42. BRIAANNNNNN BROBBEYYY!!,lalojimjuarez,"Estudios Latinoamericanos
UNAM CDMX.
Docente de Educación Básica.
Recorriendo el mundo escuchando milimétricamente las diversas voces y los ecos de sus actores.",,#azaja since:2022-05-08,1,Eredivisie
483850,86. VAMOSSSSSSSS EDSONN!!,lalojimjuarez,"Estudios Latinoamericanos
UNAM CDMX.
Docente de Educación Básica.
Recorriendo el mundo escuchando milimétricamente las diversas voces y los ecos de sus actores.",,#azaja since:2022-05-08,1,Eredivisie
483850,"Mijn voorspelling voor vandaag:

AZ - Ajax 3-2
Feyenoord - PSV 1-3",KupkeAjax,,,#azaja since:2022-05-08,3,Eredivisie
483850,"Genieten toch?  is niet best, sterker nog, waarschijnlijk de onbetwiste kampioen van de armoe (het",Tim_Timster,Ajax | speelt zelf 7x7 ouwe-lullen voetbal | altijd op hoogste niveau in de B-selectie gespeeld | hardlopen | prutst wat met crypto | doet iets met marketing,,#azaja since:2022-05-08,3,Eredivisie
483850,Thanks for all support,lalojimjuarez,"Estudios Latinoamericanos
UNAM CDMX.
Docente de Educación Básica.
Recorriendo el mundo escuchando milimétricamente las diversas voces y los ecos de sus actores.",,#azaja since:2022-05-08,5,Eredivisie
483850,"Lachen, vloeken, tieren en een klein beetje juichen. Op repeat schelden, vloeken, tieren.... en juichen! Wat een bi",Ralph_M88,| Voetbal⚽️ | Wielrennen🚵‍♂️ | Darts 🎯| F1🏎 | Ajax🏆 | Carnaval 🎭| Speciaal Bieren🍻 | Koffie ☕| Palmen 🌴| Vakanties 🏖 |,"Meerssen, Nederland",#azaja since:2022-05-08,5,Eredivisie
483850,"Today's Question!!! 

Who won the Orange Cap in the 2012 Edition of the IPL?

Answer in the Comments",PureWinIndia,"REGISTER for free, PLAY by placing a minimum of 5 plays & WIN big! #InningsToWinnings",,#azaja since:2022-05-08,1,Eredivisie
483850,"Today's Question!!! 

Who won the Orange Cap in the 2012 Edition of the IPL?

Answer in the Comments",PureWinIndia,"REGISTER for free, PLAY by placing a minimum of 5 plays & WIN big! #InningsToWinnings",,#azaja since:2022-05-08,1,Eredivisie
483850,Lacazette  Itumbi Arsenal Putin Davido Rema Teni Etihad Kakamega Baba Grealish NATO Gabriel Dan James Amad,StatsBinder,Trending hashtags and keywords on Twitter,"Hollywood, FL",#azaja since:2022-05-08,1,Eredivisie
483850,Heeft guzebujuk nu door die strafschop als  leidsman 020 toch geholpen om ze daar kampioen te maken?,a0r1i0,"Niet links, niet rechts, nooit extreem, zwart wit soms, recht door zee, scherp kritisch.",,#azaja since:2022-05-08,1,Eredivisie
483850,Pavlidis toeft opa Blind af in de lucht en brengt AZ naast Ajax. Voor mij onbegrijpelijk waarom Ten Hag Haller al een uur acht,Regiowatcher,,,#azaja since:2022-05-08,1,Eredivisie
