match id,entity,type,positive,sentiment,divisie
473582,PEC ZWOLLE,ORG,1,negative,Eredivisie
473582,Citröen,GPE,1,negative,Eredivisie
473582,St,GPE,5,positive,Eredivisie
473582,Kinderboerderijen,LOC,5,positive,Eredivisie
473582,WRZV,ORG,5,positive,Eredivisie
473582,De Boog,FAC,5,positive,Eredivisie
473582,Heerenveen,GPE,1,negative,Eredivisie
473582,Google   verliefd,WORK_OF_ART,1,negative,Eredivisie
473582,Loon,GPE,5,positive,Eredivisie
473582,ACABOU,ORG,1,negative,Eredivisie
473582,Zwolle,GPE,1,negative,Eredivisie
473582,Heerenveen,GPE,1,negative,Eredivisie
473582,e,ORDINAL,1,negative,Eredivisie
473582,vitria seguida,PERSON,1,negative,Eredivisie
473582,1,CARDINAL,1,negative,Eredivisie
473582,Nederlandse,NORP,1,negative,Eredivisie
473582,Portugees,LANGUAGE,1,negative,Eredivisie
473582,PEC Zwolle,ORG,5,positive,Eredivisie
473582,Friesland,GPE,5,positive,Eredivisie
473582,Jaaa,PERSON,5,positive,Eredivisie
473582,Zwolle,GPE,5,positive,Eredivisie
473582,1,CARDINAL,5,positive,Eredivisie
473582,PEC,ORG,5,positive,Eredivisie
473582,Dick,PERSON,5,positive,Eredivisie
473582,Rieksje,NORP,5,positive,Eredivisie
473582,2,CARDINAL,5,positive,Eredivisie
473582,Matchday,ORG,1,negative,Eredivisie
473582,0,CARDINAL,1,negative,Eredivisie
473582,1,CARDINAL,1,negative,Eredivisie
473582,Nature   ,ORG,1,negative,Eredivisie
473582,1,CARDINAL,1,negative,Eredivisie
473582,Cat,WORK_OF_ART,1,negative,Eredivisie
473582,Feyenoord   ,ORG,1,negative,Eredivisie
473582,AFGELOPEN,ORG,1,negative,Eredivisie
473582,tweede,ORDINAL,1,negative,Eredivisie
473582,PEC Zwolle,ORG,1,negative,Eredivisie
473582,Bra,PERSON,1,negative,Eredivisie
473582,Koninklijke marine,ORG,1,negative,Eredivisie
473582,1997,DATE,1,negative,Eredivisie
473582,STC,ORG,1,negative,Eredivisie
473582,PEC Zwolle,ORG,1,negative,Eredivisie
473582,Twee,CARDINAL,1,negative,Eredivisie
473582,drie,CARDINAL,1,negative,Eredivisie
473582,Zwolle,GPE,1,negative,Eredivisie
473582,Sc Heerenveen,ORG,1,negative,Eredivisie
473582,VriendenvanFrion,ORG,1,negative,Eredivisie
473582,Elfstedentocht,GPE,1,negative,Eredivisie
473582,DKV,ORG,1,negative,Eredivisie
473582,0,CARDINAL,1,negative,Eredivisie
473582,Luceber   Ericx,ORG,1,negative,Eredivisie
473582,sr,PERSON,1,negative,Eredivisie
473582,010,LANGUAGE,1,negative,Eredivisie
473582,020,NORP,1,negative,Eredivisie
473582,Peize,GPE,1,negative,Eredivisie
473582,Cambuur,EVENT,1,negative,Eredivisie
473582,IHB,ORG,4,neutral,Eredivisie
473582,PEC Zwolle,ORG,4,neutral,Eredivisie
473582,Heerenveen,GPE,3,neutral,Eredivisie
473582,FORTUNA,ORG,3,neutral,Eredivisie
473582,SITTARD,ORG,3,neutral,Eredivisie
473582,UEFA C Youth coach      Hoofd Jeugdopleiding,ORG,3,neutral,Eredivisie
473582,Voerendaal,GPE,3,neutral,Eredivisie
473582,1,CARDINAL,3,neutral,Eredivisie
473582,it shows,EVENT,3,neutral,Eredivisie
473582,AFGELOPEN,ORG,1,negative,Eredivisie
473582,tweede,ORDINAL,1,negative,Eredivisie
473582,PEC Zwolle,ORG,1,negative,Eredivisie
473582,Bra,PERSON,1,negative,Eredivisie
473582,Nature   ,ORG,1,negative,Eredivisie
473582,1,CARDINAL,1,negative,Eredivisie
473582,Cat,WORK_OF_ART,1,negative,Eredivisie
473582,Feyenoord   ,ORG,1,negative,Eredivisie
473582,Heerenveen,GPE,1,negative,Eredivisie
473582,PEC Zwolle,ORG,1,negative,Eredivisie
473582,0,CARDINAL,1,negative,Eredivisie
473582,1,CARDINAL,1,negative,Eredivisie
473582,Friesland,GPE,1,negative,Eredivisie
473582,Leeuwarder Courant,ORG,1,negative,Eredivisie
473582,Radio,ORG,1,negative,Eredivisie
473582,Cambuur,GPE,1,negative,Eredivisie
473582,Heerenveen,GPE,1,negative,Eredivisie
473582,PEC Zwolle,ORG,4,neutral,Eredivisie
473582,sc Heerenveen,ORG,4,neutral,Eredivisie
473582,Zwollenaren,NORP,4,neutral,Eredivisie
473582,216mkb,CARDINAL,4,neutral,Eredivisie
473582,25 jaar,DATE,4,neutral,Eredivisie
473582,25772846,DATE,4,neutral,Eredivisie
473582,Enschede NL,GPE,4,neutral,Eredivisie
473582,Ahaus,GPE,4,neutral,Eredivisie
473582,DLD,CARDINAL,4,neutral,Eredivisie
473582,AFGELOPEN,ORG,1,negative,Eredivisie
473582,tweede,ORDINAL,1,negative,Eredivisie
473582,PEC Zwolle,ORG,1,negative,Eredivisie
473582,Bra,PERSON,1,negative,Eredivisie
473582,AFGELOPEN,ORG,1,negative,Eredivisie
473582,tweede,ORDINAL,1,negative,Eredivisie
473582,PEC Zwolle,ORG,1,negative,Eredivisie
473582,Bra,PERSON,1,negative,Eredivisie
473582,Indische Buurt,ORG,1,negative,Eredivisie
473582,PECfan,DATE,1,negative,Eredivisie
473582,Utrechter,GPE,1,negative,Eredivisie
473582,Zwolle,GPE,1,negative,Eredivisie
473582,AFGELOPEN,ORG,1,negative,Eredivisie
473582,tweede,ORDINAL,1,negative,Eredivisie
473582,PEC Zwolle,ORG,1,negative,Eredivisie
473582,Bra,PERSON,1,negative,Eredivisie
473582,AFGELOPEN,ORG,1,negative,Eredivisie
473582,tweede,ORDINAL,1,negative,Eredivisie
473582,PEC Zwolle,ORG,1,negative,Eredivisie
473582,Bra,PERSON,1,negative,Eredivisie
473582,Zwolle,GPE,1,negative,Eredivisie
473582,50,CARDINAL,1,negative,Eredivisie
473582,zwolse,NORP,1,negative,Eredivisie
473582,2,CARDINAL,1,negative,Eredivisie
473582,Rudybroe,ORG,1,negative,Eredivisie
473582,pec zwolle,ORG,1,negative,Eredivisie
473582,Zwolle,GPE,2,neutral,Eredivisie
473582,Puntenaantal,PERSON,2,neutral,Eredivisie
473582,twee,CARDINAL,2,neutral,Eredivisie
473582,PEC Zwolle,ORG,2,neutral,Eredivisie
473582,Preston,GPE,2,neutral,Eredivisie
473582,North End,EVENT,2,neutral,Eredivisie
473582,20,CARDINAL,2,neutral,Eredivisie
473582,2014,DATE,2,neutral,Eredivisie
473582,Preston North End voor,PERSON,2,neutral,Eredivisie
473582,CSnieuws,LOC,2,neutral,Eredivisie
473582,3,CARDINAL,3,neutral,Eredivisie
473582,PEC Zwolle,ORG,3,neutral,Eredivisie
473582,PEC Zwolle,ORG,3,neutral,Eredivisie
473582,DM,ORG,3,neutral,Eredivisie
473582,AFGELOPEN,ORG,1,negative,Eredivisie
473582,tweede,ORDINAL,1,negative,Eredivisie
473582,PEC Zwolle,ORG,1,negative,Eredivisie
473582,Bra,PERSON,1,negative,Eredivisie
473582,216mkb,CARDINAL,1,negative,Eredivisie
473582,25 jaar,DATE,1,negative,Eredivisie
473582,25772846,DATE,1,negative,Eredivisie
473582,Enschede NL,GPE,1,negative,Eredivisie
473582,Ahaus,GPE,1,negative,Eredivisie
473582,DLD,CARDINAL,1,negative,Eredivisie
473582,PEC Zwolle,ORG,4,neutral,Eredivisie
473582,sc Heerenveen,ORG,4,neutral,Eredivisie
473582,Zwollenaren,NORP,4,neutral,Eredivisie
473582,Feyenoord,ORG,4,neutral,Eredivisie
473582,PSV,ORG,4,neutral,Eredivisie
473582,COYBIWAB,ORG,5,positive,Eredivisie
473582,YESSSSS,ORG,1,negative,Eredivisie
473582,PEC Zwolle,ORG,1,negative,Eredivisie
473582,Preston,GPE,1,negative,Eredivisie
473582,North End,EVENT,1,negative,Eredivisie
473582,20,CARDINAL,1,negative,Eredivisie
473582,2014,DATE,1,negative,Eredivisie
473582,Preston North End voor,PERSON,1,negative,Eredivisie
473582,CSnieuws,LOC,1,negative,Eredivisie
473582,AFGELOPEN,ORG,1,negative,Eredivisie
473582,tweede,ORDINAL,1,negative,Eredivisie
473582,PEC Zwolle,ORG,1,negative,Eredivisie
473582,strafscho,GPE,1,negative,Eredivisie
473582,PEC Zwolle,ORG,1,negative,Eredivisie
473582,1910,DATE,1,negative,Eredivisie
473582,PEC Zwolle,ORG,4,neutral,Eredivisie
473582,Los Angeles,GPE,4,neutral,Eredivisie
473582,Amsterdam Admirals,ORG,4,neutral,Eredivisie
473582,CFB,ORG,4,neutral,Eredivisie
473582,vv stanna,ORG,1,negative,Eredivisie
473582,Zwolle,GPE,1,negative,Eredivisie
473582,Heerenveen,GPE,1,negative,Eredivisie
473582,0,CARDINAL,1,negative,Eredivisie
473582,1,CARDINAL,1,negative,Eredivisie
473582,Zwolle,GPE,1,negative,Eredivisie
473582,Erwin,PERSON,1,negative,Eredivisie
473582,Enschede,GPE,1,negative,Eredivisie
473582,GTST,WORK_OF_ART,1,negative,Eredivisie
473582,Britt Scholte,PERSON,1,negative,Eredivisie
473582,Geraldine Kemper,PERSON,1,negative,Eredivisie
473582,Gaby Blaaser,PERSON,1,negative,Eredivisie
473582,Ivey Passion,FAC,1,negative,Eredivisie
473582,1989,DATE,1,negative,Eredivisie
473582,Fries,NORP,1,negative,Eredivisie
473582,sc Heerenveen,ORG,1,negative,Eredivisie
473582,PEC Zwolle,ORG,5,positive,Eredivisie
473582,sc Heerenveen,ORG,5,positive,Eredivisie
473582,0,CARDINAL,1,negative,Eredivisie
473582,1,CARDINAL,1,negative,Eredivisie
473582,ManhoefMovement,ORG,1,negative,Eredivisie
473582,Maurice Steijn,PERSON,1,negative,Eredivisie
473582,Heerenveen,GPE,1,negative,Eredivisie
473582,8 dagen,DATE,1,negative,Eredivisie
473582,Harkemase Boys,ORG,1,negative,Eredivisie
473582,Ljouwert,GPE,1,negative,Eredivisie
473582,Sc Heerenveen,ORG,1,negative,Eredivisie
473582,Linksbenig,GPE,1,negative,Eredivisie
473582,ste,ORDINAL,3,neutral,Eredivisie
473582,Big sportsfan,ORG,3,neutral,Eredivisie
473582,Dutch and English,ORG,3,neutral,Eredivisie
473582,FM,ORG,3,neutral,Eredivisie
473582,on FM,ORG,3,neutral,Eredivisie
473582,drie,CARDINAL,1,negative,Eredivisie
473582,vierde,ORDINAL,1,negative,Eredivisie
473582,wr,PERSON,1,negative,Eredivisie
473582,0,CARDINAL,1,negative,Eredivisie
473582,1,CARDINAL,1,negative,Eredivisie
473582,just do it,PERSON,1,negative,Eredivisie
473582,Man Of The Match bij ons,WORK_OF_ART,5,positive,Eredivisie
473582,Kwalitiets,GPE,5,positive,Eredivisie
473582,Drachten,GPE,5,positive,Eredivisie
473582,Welsh,NORP,5,positive,Eredivisie
473582,Frisia Veendam,GPE,5,positive,Eredivisie
473582,Heerenveen,GPE,5,positive,Eredivisie
473582,BVB,ORG,5,positive,Eredivisie
473582,Barcelona,GPE,5,positive,Eredivisie
473582,Henkie,PERSON,1,negative,Eredivisie
473582,PVDB,ORG,1,negative,Eredivisie
473582,gemeente Tiel,GPE,1,negative,Eredivisie
473582,MacBright,ORG,1,negative,Eredivisie
473582,2e,ORDINAL,1,negative,Eredivisie
473582,Global Trade F,ORG,1,negative,Eredivisie
473582,Madrid,GPE,1,negative,Eredivisie
473582,Nulla tenaci,PERSON,1,negative,Eredivisie
473582,Au tweetre personnel,WORK_OF_ART,1,negative,Eredivisie
473582,FV,CARDINAL,1,negative,Eredivisie
473582,vier minuten,TIME,1,negative,Eredivisie
473582,afjakkeren,GPE,1,negative,Eredivisie
473582,0,CARDINAL,1,negative,Eredivisie
473582,1,CARDINAL,1,negative,Eredivisie
473582,PEC Zwolle,ORG,1,negative,Eredivisie
473582,1910,DATE,1,negative,Eredivisie
473582,Drie,CARDINAL,1,negative,Eredivisie
473582,zomerstop,DATE,1,negative,Eredivisie
473582,Voetballiefhebber,ORG,1,negative,Eredivisie
473582,FeanFan Magazine,ORG,1,negative,Eredivisie
473582,Leeuwarder Courant,ORG,1,negative,Eredivisie
473582,sc Heerenveen,ORG,5,positive,Eredivisie
473582,VCR1,CARDINAL,5,positive,Eredivisie
473582,89,CARDINAL,1,negative,Eredivisie
473582,Mous,PERSON,1,negative,Eredivisie
473582,Van Wermeskerken,PERSON,1,negative,Eredivisie
473582,0,CARDINAL,1,negative,Eredivisie
473582,1,CARDINAL,1,negative,Eredivisie
473582,PEC Zwolle,ORG,1,negative,Eredivisie
473582,1910,DATE,1,negative,Eredivisie
473582,Johnny Jansen,PERSON,3,neutral,Eredivisie
473582,morgen,DATE,3,neutral,Eredivisie
473582,Vertrek,WORK_OF_ART,1,negative,Eredivisie
473582,Cambuur,GPE,5,positive,Eredivisie
473582,3,CARDINAL,5,positive,Eredivisie
473582,2,CARDINAL,5,positive,Eredivisie
473582,1,CARDINAL,5,positive,Eredivisie
473582,Business,ORG,5,positive,Eredivisie
473582,E Commerce,ORG,5,positive,Eredivisie
473582,WPO,CARDINAL,5,positive,Eredivisie
473582,Lekker Gervane,ORG,4,neutral,Eredivisie
473582,PEC Zwolle,ORG,4,neutral,Eredivisie
473582,Preston,GPE,4,neutral,Eredivisie
473582,North End,EVENT,4,neutral,Eredivisie
473582,20,CARDINAL,4,neutral,Eredivisie
473582,2014,DATE,4,neutral,Eredivisie
473582,Preston North End voor,PERSON,4,neutral,Eredivisie
473582,CSnieuws,LOC,4,neutral,Eredivisie
473582,Heerenveen,GPE,5,positive,Eredivisie
473582,Groningen,GPE,5,positive,Eredivisie
473582,Johnny out,PERSON,5,positive,Eredivisie
473582,Marije   ,PERSON,5,positive,Eredivisie
473582,Jorrit,PERSON,5,positive,Eredivisie
473582,Tieme,PERSON,5,positive,Eredivisie
473582,sc Heerenveen,ORG,5,positive,Eredivisie
473582,58,CARDINAL,5,positive,Eredivisie
473582,PVDB,ORG,1,negative,Eredivisie
473582,gemeente Tiel,GPE,1,negative,Eredivisie
473582,MacBright,ORG,1,negative,Eredivisie
473582,Maikel,PERSON,1,negative,Eredivisie
473582,Zwollenaar,NORP,1,negative,Eredivisie
473582,Dione,PERSON,1,negative,Eredivisie
473582,Jens   ,PERSON,1,negative,Eredivisie
473582,90 minuten,TIME,1,negative,Eredivisie
473582,Awaydays,WORK_OF_ART,1,negative,Eredivisie
473582,Comeon,PERSON,5,positive,Eredivisie
473582,the boys,ORG,5,positive,Eredivisie
473582,Rock Metal,ORG,5,positive,Eredivisie
473582,Horsecollar,PERSON,1,negative,Eredivisie
473582,De Wit,WORK_OF_ART,1,negative,Eredivisie
473582,15,CARDINAL,1,negative,Eredivisie
473582,Divisional Playoffs,ORG,1,negative,Eredivisie
473582,PEC Zwolle,ORG,1,negative,Eredivisie
473582,Los Angeles,GPE,1,negative,Eredivisie
473582,Amsterdam Admirals,ORG,1,negative,Eredivisie
473582,CFB,ORG,1,negative,Eredivisie
473582,Darfalou,GPE,1,negative,Eredivisie
473582,COYBIWAB,ORG,1,negative,Eredivisie
473582,sc Heerenveen,ORG,1,negative,Eredivisie
473582,PC gamer,ORG,1,negative,Eredivisie
473582,De Wit,WORK_OF_ART,2,neutral,Eredivisie
473582,Van Wermeskerken,PERSON,2,neutral,Eredivisie
473582,PEC Zwolle,ORG,2,neutral,Eredivisie
473582,Preston,GPE,2,neutral,Eredivisie
473582,North End,EVENT,2,neutral,Eredivisie
473582,20,CARDINAL,2,neutral,Eredivisie
473582,2014,DATE,2,neutral,Eredivisie
473582,Preston North End voor,PERSON,2,neutral,Eredivisie
473582,CSnieuws,LOC,2,neutral,Eredivisie
473582,Abe Lenstra,PERSON,1,negative,Eredivisie
473582,Engels,NORP,1,negative,Eredivisie
473582,Nieuw Noord,FAC,1,negative,Eredivisie
473582,sc Heerenveen,ORG,1,negative,Eredivisie
473582,0513,CARDINAL,1,negative,Eredivisie
473582,86,CARDINAL,1,negative,Eredivisie
473582,Friezen,NORP,1,negative,Eredivisie
473582,0,CARDINAL,1,negative,Eredivisie
473582,1,CARDINAL,1,negative,Eredivisie
473582,PEC Zwolle,ORG,1,negative,Eredivisie
473582,1910,DATE,1,negative,Eredivisie
473582,jansen,PERSON,1,negative,Eredivisie
473582,10,CARDINAL,1,negative,Eredivisie
473582,85ste,ORDINAL,1,negative,Eredivisie
473582,Fries,LANGUAGE,1,negative,Eredivisie
473582,85,CARDINAL,1,negative,Eredivisie
473582,Hajj,NORP,1,negative,Eredivisie
473582,0,CARDINAL,1,negative,Eredivisie
473582,1,CARDINAL,1,negative,Eredivisie
473582,sc Heerenveen,ORG,1,negative,Eredivisie
473582,86,CARDINAL,1,negative,Eredivisie
473582,Maikel van der Werff,PERSON,1,negative,Eredivisie
473582,PEC Zwolle,ORG,1,negative,Eredivisie
473582,1910,DATE,1,negative,Eredivisie
473582,0,CARDINAL,1,negative,Eredivisie
473582,2,CARDINAL,1,negative,Eredivisie
473582,1,CARDINAL,1,negative,Eredivisie
473582,1,CARDINAL,1,negative,Eredivisie
473582,Heerenveen,GPE,1,negative,Eredivisie
473582,Sc Heerenveen,ORG,5,positive,Eredivisie
473582,Fryslân,GPE,5,positive,Eredivisie
473582,Nederland,GPE,5,positive,Eredivisie
473582,Deutschland,GPE,5,positive,Eredivisie
473582,Österreich,GPE,5,positive,Eredivisie
473582,Foppe,PERSON,3,neutral,Eredivisie
473582,SC Heerenveen,ORG,3,neutral,Eredivisie
473582,Sc Heerenveen,ORG,1,negative,Eredivisie
473582,Fryslân,GPE,1,negative,Eredivisie
473582,Nederland,GPE,1,negative,Eredivisie
473582,Deutschland,GPE,1,negative,Eredivisie
473582,Österreich,GPE,1,negative,Eredivisie
473582,Nature   ,ORG,3,neutral,Eredivisie
473582,1,CARDINAL,3,neutral,Eredivisie
473582,Cat,WORK_OF_ART,3,neutral,Eredivisie
473582,Feyenoord   ,ORG,3,neutral,Eredivisie
473582,Hajj,PERSON,1,negative,Eredivisie
473582,COYBIWAB,ORG,1,negative,Eredivisie
473582,77,CARDINAL,1,negative,Eredivisie
473582,Mees,WORK_OF_ART,1,negative,Eredivisie
473582,4,CARDINAL,1,negative,Eredivisie
473582,Engelse,NORP,1,negative,Eredivisie
473582,amerikaanse,NORP,1,negative,Eredivisie
473582,english,NORP,1,negative,Eredivisie
473582,038,PERCENT,1,negative,Eredivisie
473582,Dione,PERSON,5,positive,Eredivisie
473582,Jens   ,PERSON,5,positive,Eredivisie
473582,Pffff,PERSON,5,positive,Eredivisie
473582,0,CARDINAL,5,positive,Eredivisie
473582,1,CARDINAL,5,positive,Eredivisie
473582,PEC,ORG,5,positive,Eredivisie
473582,Citröen,GPE,5,positive,Eredivisie
473582,Heerenveen,GPE,1,negative,Eredivisie
473582,Joey Veerman,PERSON,1,negative,Eredivisie
473582,psv voetbal,ORG,1,negative,Eredivisie
473582,PSV Energiedirect,ORG,1,negative,Eredivisie
473582,15000 dagen,DATE,5,positive,Eredivisie
473582,5,CARDINAL,1,negative,Eredivisie
473582,t m,WORK_OF_ART,1,negative,Eredivisie
473582,8,CARDINAL,1,negative,Eredivisie
473582,UEFA C Trainer,ORG,1,negative,Eredivisie
473582,FC Wolvega,ORG,1,negative,Eredivisie
473582,2,CARDINAL,1,negative,Eredivisie
473582,feanfans,LOC,5,positive,Eredivisie
473582,Siem de jong,PERSON,1,negative,Eredivisie
473582,10 minuten,TIME,1,negative,Eredivisie
473582,3,CARDINAL,1,negative,Eredivisie
473582,2,CARDINAL,1,negative,Eredivisie
473582,vv stanna,ORG,1,negative,Eredivisie
473582,Hajj,GPE,1,negative,Eredivisie
473582,3,CARDINAL,3,neutral,Eredivisie
473582,Heerenveen,GPE,3,neutral,Eredivisie
473582,Zwolle,GPE,3,neutral,Eredivisie
473582,PEC Zwolle,ORG,3,neutral,Eredivisie
473582,DM,ORG,3,neutral,Eredivisie
473582,Heerenveen,GPE,1,negative,Eredivisie
473582,Harkemase Boys,ORG,1,negative,Eredivisie
473582,77,CARDINAL,1,negative,Eredivisie
473582,Mees,WORK_OF_ART,1,negative,Eredivisie
473582,PEC Zwolle,ORG,1,negative,Eredivisie
473582,1910,DATE,1,negative,Eredivisie
473582,PEC Zwolle,ORG,1,negative,Eredivisie
473582,Preston,GPE,1,negative,Eredivisie
473582,North End,EVENT,1,negative,Eredivisie
473582,20,CARDINAL,1,negative,Eredivisie
473582,2014,DATE,1,negative,Eredivisie
473582,Preston North End voor,PERSON,1,negative,Eredivisie
473582,CSnieuws,LOC,1,negative,Eredivisie
473582,Wie kan ff,WORK_OF_ART,5,positive,Eredivisie
473582,sportsfan,PERSON,5,positive,Eredivisie
473582,Dutch and English,ORG,5,positive,Eredivisie
473582,FM,ORG,5,positive,Eredivisie
473582,on FM,ORG,5,positive,Eredivisie
473582,Heerenveen,GPE,5,positive,Eredivisie
473582,75,CARDINAL,1,negative,Eredivisie
473582,0,CARDINAL,1,negative,Eredivisie
473582,1,CARDINAL,1,negative,Eredivisie
473582,sc Heerenveen,ORG,1,negative,Eredivisie
473582,Second half about to get underway,WORK_OF_ART,1,negative,Eredivisie
473582,0,CARDINAL,1,negative,Eredivisie
473582,1,CARDINAL,1,negative,Eredivisie
473582,Heerenveen,GPE,1,negative,Eredivisie
473582,on mainly,ORG,1,negative,Eredivisie
473582,for big returns,ORG,1,negative,Eredivisie
473582,3,CARDINAL,3,neutral,Eredivisie
473582,Wieke,PERSON,3,neutral,Eredivisie
473582,Utrecht,GPE,3,neutral,Eredivisie
473582,Openbaar Bestuur,ORG,3,neutral,Eredivisie
473582,Engels,NORP,1,negative,Eredivisie
473582,Nieuw Noord,FAC,1,negative,Eredivisie
473582,sc Heerenveen,ORG,1,negative,Eredivisie
473582,0513,CARDINAL,1,negative,Eredivisie
473582,Lamprou,PERSON,1,negative,Eredivisie
473582,0,CARDINAL,1,negative,Eredivisie
473582,1,CARDINAL,1,negative,Eredivisie
473582,Nature   ,ORG,1,negative,Eredivisie
473582,1,CARDINAL,1,negative,Eredivisie
473582,Cat,WORK_OF_ART,1,negative,Eredivisie
473582,Feyenoord   ,ORG,1,negative,Eredivisie
473582,Onsamenhangend,WORK_OF_ART,1,negative,Eredivisie
473582,Inspiratieloos,PERSON,1,negative,Eredivisie
473582,cht,ORG,3,neutral,Eredivisie
473582,PEC Zwolle,ORG,3,neutral,Eredivisie
473582,45,CARDINAL,3,neutral,Eredivisie
473582,3,CARDINAL,3,neutral,Eredivisie
473582,Heerenveen,GPE,1,negative,Eredivisie
473582,0,CARDINAL,1,negative,Eredivisie
473582,1,CARDINAL,1,negative,Eredivisie
473582,PEC Zwolle,ORG,1,negative,Eredivisie
473582,NAC,ORG,1,negative,Eredivisie
473582,Zwolle,GPE,1,negative,Eredivisie
473582,Haye,PERSON,1,negative,Eredivisie
473582,Heerenveen,GPE,1,negative,Eredivisie
473582,twee,CARDINAL,1,negative,Eredivisie
473582,NAC,ORG,1,negative,Eredivisie
473582,Sahil,PERSON,5,positive,Eredivisie
473582,Hup Kastaneer,PERSON,1,negative,Eredivisie
473582,PEC Zwolle,ORG,1,negative,Eredivisie
473582,Preston,GPE,1,negative,Eredivisie
473582,North End,EVENT,1,negative,Eredivisie
473582,20,CARDINAL,1,negative,Eredivisie
473582,2014,DATE,1,negative,Eredivisie
473582,Preston North End voor,PERSON,1,negative,Eredivisie
473582,CSnieuws,LOC,1,negative,Eredivisie
473582,PEC Zwolle,ORG,2,neutral,Eredivisie
473582,Fries,LANGUAGE,1,negative,Eredivisie
473582,Endemol Shine Sport,ORG,2,neutral,Eredivisie
473582,Italiaans,NORP,2,neutral,Eredivisie
473582,Milanista,LOC,2,neutral,Eredivisie
473582,70,CARDINAL,3,neutral,Eredivisie
473582,Huiberts,PERSON,3,neutral,Eredivisie
473582,PEC Zwolle,ORG,3,neutral,Eredivisie
473582,1910,DATE,3,neutral,Eredivisie
473582,Een meter,WORK_OF_ART,1,negative,Eredivisie
473582,Friesland,GPE,1,negative,Eredivisie
473582,Leeuwarder Courant,ORG,1,negative,Eredivisie
473582,Radio,ORG,1,negative,Eredivisie
473582,Cambuur,GPE,1,negative,Eredivisie
473582,Heerenveen,GPE,1,negative,Eredivisie
473582,Business,ORG,1,negative,Eredivisie
473582,E Commerce,ORG,1,negative,Eredivisie
473582,WPO,CARDINAL,1,negative,Eredivisie
473582,Madrid,GPE,1,negative,Eredivisie
473582,Heracles Almelo,ORG,1,negative,Eredivisie
473582,Heraclessupporter,GPE,1,negative,Eredivisie
473582,Heerenveen,GPE,3,neutral,Eredivisie
473582,SC Heerenveen,ORG,3,neutral,Eredivisie
473582,Henk Veerman,PERSON,1,negative,Eredivisie
473582,65,CARDINAL,1,negative,Eredivisie
473582,0,CARDINAL,1,negative,Eredivisie
473582,1,CARDINAL,1,negative,Eredivisie
473582,Nature   ,ORG,1,negative,Eredivisie
473582,1,CARDINAL,1,negative,Eredivisie
473582,Cat,WORK_OF_ART,1,negative,Eredivisie
473582,Feyenoord   ,ORG,1,negative,Eredivisie
473582,PEC Zwolle,ORG,1,negative,Eredivisie
473582,Los Angeles,GPE,1,negative,Eredivisie
473582,Amsterdam Admirals,ORG,1,negative,Eredivisie
473582,CFB,ORG,1,negative,Eredivisie
473582,Rock Metal,ORG,5,positive,Eredivisie
473582,Nederland,GPE,5,positive,Eredivisie
473582,Treiter,PERSON,5,positive,Eredivisie
473582,WEF,ORG,5,positive,Eredivisie
473582,Kaag,PERSON,5,positive,Eredivisie
473582,Friesland,GPE,5,positive,Eredivisie
473582,Naturally Immunized,EVENT,5,positive,Eredivisie
473582,Organically Vaccinated,ORG,5,positive,Eredivisie
473582,67,CARDINAL,1,negative,Eredivisie
473582,Pelle Clement,PERSON,1,negative,Eredivisie
473582,Dean Huiberts,PERSON,1,negative,Eredivisie
473582,0,CARDINAL,1,negative,Eredivisie
473582,1,CARDINAL,1,negative,Eredivisie
473582,PEC Zwolle,ORG,1,negative,Eredivisie
473582,1910,DATE,1,negative,Eredivisie
473582,PEC Zwolle,ORG,1,negative,Eredivisie
473582,PEC Zwolle,ORG,1,negative,Eredivisie
473582,Los Angeles,GPE,1,negative,Eredivisie
473582,Amsterdam Admirals,ORG,1,negative,Eredivisie
473582,CFB,ORG,1,negative,Eredivisie
473582,0,CARDINAL,1,negative,Eredivisie
473582,2,CARDINAL,1,negative,Eredivisie
473582,Friesland,GPE,1,negative,Eredivisie
473582,Leeuwarder Courant,ORG,1,negative,Eredivisie
473582,Radio,ORG,1,negative,Eredivisie
473582,Cambuur,GPE,1,negative,Eredivisie
473582,Heerenveen,GPE,1,negative,Eredivisie
473582,Luceber   Ericx,ORG,1,negative,Eredivisie
473582,sr,PERSON,1,negative,Eredivisie
473582,010,LANGUAGE,1,negative,Eredivisie
473582,020,NORP,1,negative,Eredivisie
473582,Peize,GPE,1,negative,Eredivisie
473582,Cambuur,EVENT,1,negative,Eredivisie
473582,65,CARDINAL,1,negative,Eredivisie
473582,0,CARDINAL,1,negative,Eredivisie
473582,1,CARDINAL,1,negative,Eredivisie
473582,PEC Zwolle,ORG,1,negative,Eredivisie
473582,1910,DATE,1,negative,Eredivisie
473582,Nederland,GPE,5,positive,Eredivisie
473582,Treiter,PERSON,5,positive,Eredivisie
473582,WEF,ORG,5,positive,Eredivisie
473582,Kaag,PERSON,5,positive,Eredivisie
473582,Friesland,GPE,5,positive,Eredivisie
473582,New Normal,EVENT,5,positive,Eredivisie
473582,only the old one,WORK_OF_ART,5,positive,Eredivisie
473582,Ferry,PERSON,3,neutral,Eredivisie
473582,femke,PERSON,3,neutral,Eredivisie
473582,pieter,PERSON,3,neutral,Eredivisie
473582,sc heerenveen,ORG,3,neutral,Eredivisie
473582,Wermeskerken,GPE,1,negative,Eredivisie
473582,eerste,ORDINAL,1,negative,Eredivisie
